step,timestamp_ns,timestamp_sec,dt,est_x,est_y,est_z,est_roll,est_pitch,est_yaw
7973,1598870354702889247,1598870354.7028892,0.009712102,-0.13573081816399385,-0.3234649147118033,-0.12000606684877364,0.05605673306767031,-0.015918886686856162,-0.0065070081246167855
7974,1598870354733099873,1598870354.7331,0.030210626,-0.25204553867832197,-0.15199436461100085,-0.18303558068103803,0.05606022054699256,-0.015896576711754373,-0.006513693902678838
7975,1598870354813164802,1598870354.813165,0.080064929,-0.29915608909871555,-0.23648405773942272,-0.16841194318688887,0.05604230033219161,-0.015832575885354527,-0.006581226984828243
7976,1598870354813402522,1598870354.8134027,0.00023772000000000002,-0.29853453355165926,-0.2716142396826405,-0.17968289739245413,0.05604224712545657,-0.01583238586112492,-0.006581427496643953
7977,1598870354852685973,1598870354.8526862,0.039283451000000004,-0.4632879354183265,-0.18076285572351738,-0.12119528707876857,0.056017139586538235,-0.015826976996357624,-0.006661109887097759
7978,1598870354872352092,1598870354.8723521,0.019666119000000003,-0.3689033022936165,-0.0342905750437727,-0.021389362789496623,0.056010624515722765,-0.01581616828684547,-0.00666043615212438
7979,1598870354872462213,1598870354.8724625,0.00011012100000000001,-0.385584094774771,-0.08729414680138885,0.02825609778476757,0.05601058803439599,-0.01581610776316511,-0.006660432379525986
7980,1598870354872496337,1598870354.8724964,3.4124e-05,-0.299548426486584,0.0029344763181828755,-0.011090315197749646,0.05601057672966035,-0.015816089008249448,-0.006660431210483317
7981,1598870354883686523,1598870354.8836865,0.011190186000000001,-0.17041104161189496,0.03198464972388149,-0.14038402137411463,0.05601006586446878,-0.015821649416233933,-0.0066713689762824815
7982,1598870354893337259,1598870354.8933375,0.009650736,-0.158866332139955,0.03552308760017266,-0.1615711114108513,0.05600328728868131,-0.015829674055333153,-0.006676411062482794
7983,1598870354902929573,1598870354.9029298,0.009592314000000001,-0.33943485755613495,0.27997988097166787,-0.1166861745177934,0.05599774815529281,-0.01583128396831903,-0.006674232553496582
7984,1598870354933375101,1598870354.9333751,0.030445528000000003,-0.12796946727929334,0.23935496129893624,-0.1585753434352059,0.0559630772045121,-0.01582748500382587,-0.006655496165556686
7985,1598870354952709609,1598870354.9527097,0.019334508,-0.062006421400280474,0.16118409701098385,-0.10478885506932102,0.055855653680029343,-0.015862973781493397,-0.006512577041131667
7986,1598870354963534059,1598870354.963534,0.010824450000000001,-0.029682395796437288,0.1939410162758974,-0.1276414140338478,0.055867023889858806,-0.015863718528226056,-0.006599258021696507
7987,1598870354993314702,1598870354.993315,0.029780643000000002,0.06461229422918177,0.21931801516930077,-0.007476481570808728,0.055899108197224615,-0.015847187434372863,-0.006681056939064068
7988,1598870355012524200,1598870355.0125244,0.019209498000000002,0.09683341602849506,0.3467429624551998,0.07056985354390811,0.05585760187635982,-0.01587051029955637,-0.006561239674436125
7989,1598870355023384280,1598870355.0233843,0.010860080000000001,0.05128296778173834,0.4573129870026107,0.08226953805357676,0.055855381108366825,-0.015877085897968685,-0.006542113793873081
7990,1598870355052339874,1598870355.05234,0.028955594,0.04032961874579032,0.2776188180854172,-0.003992098269066858,0.055738274369634966,-0.01589221122890625,-0.006245931151971735
7991,1598870355063360879,1598870355.063361,0.011021005,0.041449147091859366,0.2525356034611395,0.08565056498178943,0.05567656065446178,-0.015914642914351837,-0.006042443493538297
7992,1598870355093002489,1598870355.0930026,0.029641610000000002,-0.15537064078418059,0.052931828601835616,0.054816385863374444,0.05573884221624861,-0.015877425809042573,-0.006096269461159352
7993,1598870355102905540,1598870355.1029058,0.009903051000000001,-0.15440187162784955,0.04094929348421945,0.04679493480609,0.05574639004025297,-0.015866310542269398,-0.0060746627162071585
7994,1598870355132683809,1598870355.132684,0.029778269000000003,-0.09097263988336918,-0.009417980995402838,0.10689897807280394,0.05567245513128532,-0.01590213191293142,-0.005894854029858713
7995,1598870355152728465,1598870355.1527286,0.020044656,-0.09556380685465402,0.06261252907784577,0.09553732610094891,0.05564101248510868,-0.015913531880968303,-0.0059147713847746974
7996,1598870355183171526,1598870355.1831717,0.030443061,0.06665525251276115,0.11158701615575528,0.1389442466373811,0.05568565220479362,-0.015924347372852116,-0.005919346942575055
7997,1598870355193081268,1598870355.1930814,0.009909742000000001,0.23248218931125808,0.09475629176667415,0.018522937344879534,0.055684720788088025,-0.015915416010854087,-0.005893327245941561
7998,1598870355202773745,1598870355.2027738,0.009692477000000001,0.2966876699450617,-0.07927930632826537,0.00858435518766232,0.05568888690594444,-0.015901728456900924,-0.005872697088229275
7999,1598870355232654164,1598870355.232654,0.029880419000000002,0.42451017505158184,-0.15377101024030895,-0.015953204054419773,0.055735041491771206,-0.015874049034816894,-0.006094824346227895
8000,1598870355253030464,1598870355.2530305,0.0203763,0.19346784707437462,-0.1327054864217249,0.0262903357943242,0.05573973322868748,-0.01587647840641523,-0.006163706936275259
8001,1598870355273122882,1598870355.273123,0.020092418,0.009240258184698173,-0.10630893975280549,0.029254022073246098,0.05573239157633727,-0.01588745291957156,-0.006148124728777045
8002,1598870355293084403,1598870355.2930846,0.019961521000000003,-0.05640203450514978,0.10284480633407284,0.07145095008622489,0.055714867365366745,-0.01590372987687762,-0.006135068752400733
8003,1598870355302691377,1598870355.3026915,0.009606974,0.16008271548186803,0.05930947332383729,0.02040114538525322,0.055709187236204355,-0.015904921176447675,-0.006151499312718352
8004,1598870355333182743,1598870355.3331828,0.030491366000000002,0.0005094485228802977,0.10880500036420358,-0.003783884999760563,0.0557935202666005,-0.01588819237464389,-0.0063179897145637185
8005,1598870355362299325,1598870355.3622994,0.029116582000000002,0.06524575223599378,0.05622884803927774,-0.06306631190759464,0.05572066743405621,-0.015875125810700007,-0.006245558313009532
8006,1598870355372773022,1598870355.3727732,0.010473697,0.09266320762250235,0.09136616502899376,-0.11200084431833245,0.05568823014989415,-0.015877590819545415,-0.006234681042238538
8007,1598870355383228471,1598870355.3832285,0.010455449,-0.038827128745616585,0.1817224631952695,-0.08597295122184476,0.055641027846812616,-0.015887738934925174,-0.006132343009792706
8008,1598870355403193226,1598870355.4031935,0.019964755,0.16291437638372575,0.1820790770508249,-0.1034960065889832,0.05567594862140555,-0.01587484660435075,-0.006486994095815308
8009,1598870355423312502,1598870355.4233124,0.020119276000000002,0.15236743564034763,0.11848104637719317,-0.18596520896304153,0.0556342110974111,-0.015861732512127084,-0.0064032404768798535
8010,1598870355452906094,1598870355.4529061,0.029593592000000002,0.0506272276901886,0.1960842345372528,-0.15587290138684762,0.055600481008377146,-0.015873834354227328,-0.006456403795662004
8011,1598870355472758999,1598870355.4727592,0.019852905,-0.0824486710173536,0.12103267830319879,-0.1915977759104995,0.055584544435551254,-0.0158778880224205,-0.006401263224101267
8012,1598870355483299504,1598870355.4832997,0.010540505,-0.09293900082500611,0.05429013424029126,-0.15656570017348928,0.055578767345691664,-0.015884655041345522,-0.006391215792208781
8013,1598870355512594200,1598870355.5125942,0.029294696000000002,-0.32393720249672114,0.13813401894012525,0.0132299098831361,0.05558939029038694,-0.015885798617449726,-0.006545814008411049
8014,1598870355523097316,1598870355.5230975,0.010503116,-0.1407249871194811,0.07036204272198547,-0.04901030708320081,0.055592275839897815,-0.015881002273705248,-0.006527001605712624
8015,1598870355553256431,1598870355.5532565,0.030159115,-0.30684666841287733,0.061874821050987974,-0.10588756351564894,0.05553514470192258,-0.01591970455993373,-0.006514755546013775
8016,1598870355573148966,1598870355.573149,0.019892535000000003,-0.44101819959335914,-0.03413265138775502,-0.10251896802897092,0.05550859586234692,-0.015941674336979014,-0.0064988614273128395
8017,1598870355595138892,1598870355.595139,0.021989926,-0.4141454131794751,0.27782396065057235,-0.01547255707031367,0.055441171788527414,-0.015958714880221474,-0.0064283462529055235
8018,1598870355602642809,1598870355.6026428,0.007503917000000001,-0.34197908536127286,0.277963952435172,0.07305002296797186,0.05542128310172217,-0.015963326931923375,-0.006396384585466575
8019,1598870355632924914,1598870355.632925,0.030282105000000004,-0.14330440290965843,0.26962198123195363,-0.013730275676086976,0.055328820294412356,-0.01595791090976462,-0.006272374310753687
8020,1598870355652838833,1598870355.652839,0.019913919000000002,-0.17636313984703758,0.34293036342420524,0.022589685336909207,0.055323804461633756,-0.015961936521756228,-0.006255599991254457
8021,1598870355663303022,1598870355.663303,0.010464189,-0.12458852637521486,0.34823306641934537,-0.020553622265771145,0.055339445422301875,-0.015957813697351858,-0.006268252244714059
8022,1598870355692563306,1598870355.6925633,0.029260284,-0.11559953998643502,0.26965852525789047,0.008730994016754826,0.05537242355994879,-0.015929581309040344,-0.006383136379376428
8023,1598870355712530589,1598870355.7125309,0.019967283000000002,-0.048715168999641914,0.31587083550803335,0.06797662050866764,0.05539027910516854,-0.015914575443392812,-0.006469982132324247
8024,1598870355723194276,1598870355.7231944,0.010663687,-0.25097474935860836,0.3206696287091198,0.06913771772633641,0.055399167215682006,-0.015899987079521772,-0.006617970426452041
8025,1598870355752884736,1598870355.7528849,0.029690460000000002,-0.11596823116683726,0.24814928449120613,0.06295652193537105,0.055457028908609866,-0.015874252176182286,-0.006914697829672389
8026,1598870355772820264,1598870355.7728202,0.019935528,-0.13889163022128662,0.17092263068989932,-0.06261171902272436,0.05548782333736081,-0.015864802650032782,-0.006940169659355507
8027,1598870355793058656,1598870355.7930586,0.020238392,-0.042951694360474274,0.1015820858340328,-0.056409660480562604,0.05547552546374803,-0.015861544646995938,-0.006875511481577157
8028,1598870355813696814,1598870355.8136969,0.020638158,-0.17758607695445,0.13848191764199697,-0.02015964319554264,0.05542488057603467,-0.015863866385372277,-0.006767837427157837
8029,1598870355833206903,1598870355.833207,0.019510089,-0.19341267456028532,0.05838745056211736,-0.033761237622208166,0.0553924838969767,-0.015870792069993766,-0.006886532388604899
8030,1598870355842737688,1598870355.8427377,0.009530785,-0.2921746729317502,0.16258765190312907,-0.023318226065543388,0.05537898513147723,-0.01588062435341879,-0.006929157055414129
8031,1598870355872976000,1598870355.872976,0.030238312000000003,-0.2916547450434386,0.23566469334388596,-0.1302167442702575,0.05530224120381419,-0.01587159806759267,-0.0068272136783982945
8032,1598870355892644484,1598870355.8926446,0.019668484,-0.1996673988361721,0.316821103257591,-0.17698906860140723,0.05531186549907138,-0.01587729378337137,-0.0068668493871080725
8033,1598870355912290144,1598870355.91229,0.019645660000000002,-0.11192541682994071,0.3130543809390606,-0.12060911191272321,0.05531212912342296,-0.015869466252454383,-0.006899169783383697
8034,1598870355932828264,1598870355.9328282,0.02053812,-0.008035935340218316,0.3080076729464022,-0.010808800746594627,0.05528891180461581,-0.015873393393258176,-0.0067754564737554975
8035,1598870355952804767,1598870355.952805,0.019976503,0.031164828762955305,0.08614108647811325,0.008896216785367533,0.05530743783363689,-0.01586428116179622,-0.006765498362344363
8036,1598870355973642999,1598870355.973643,0.020838232,0.04817329653342657,0.11463931674118039,-0.012158387910755089,0.055328843979484454,-0.015848482255717573,-0.006771439833282306
8037,1598870355993227067,1598870355.993227,0.019584068,0.1590410897634941,0.3952822999230342,-0.11406815494912641,0.055337663634770544,-0.015848843893447984,-0.006827407604415949
8038,1598870356022530048,1598870356.02253,0.029302981000000002,0.3917717976382093,0.3769230047651346,-0.11514934696096916,0.0552410129618802,-0.015846448231997535,-0.006534931116414968
8039,1598870356052319318,1598870356.0523193,0.029789270000000003,0.22795926824970017,0.18262347844906404,-0.13229260784928107,0.05518520148299074,-0.01584994607726172,-0.006328367610387952
8040,1598870356062683532,1598870356.0626838,0.010364214,0.20860051857054382,0.13896156873884252,-0.13404762480760932,0.05521301748361546,-0.015858317069308354,-0.006668193098705651
8041,1598870356094352228,1598870356.0943522,0.031668696,0.11351957725423653,0.06498996014244657,-0.17415008892202719,0.05508610217189225,-0.015848106358797808,-0.0055948117618094964
8042,1598870356133144016,1598870356.1331441,0.038791788,0.07722170110070295,0.02528912654818668,-0.06026311326302324,0.05539441558114675,-0.015813395943206753,-0.006121381155587095
8043,1598870356142520595,1598870356.1425207,0.009376579000000001,-0.026844794416895346,-0.14304659713145465,-0.004612625640587303,0.05557338215116216,-0.015748048103927517,-0.006934066199794126
8044,1598870356142656262,1598870356.1426563,0.00013566700000000001,0.04116047812348165,-0.35542098467956607,-0.07734222953511936,0.05557597156651868,-0.015747102605008192,-0.006945824703817014
8045,1598870356153038530,1598870356.1530387,0.010382268,-0.0199231142712148,-0.338295643730769,-0.13067440866544566,0.05520562108797149,-0.01588615574083733,-0.006600363082543585
8046,1598870356193349289,1598870356.1933494,0.040310759,-0.048399634219823656,-0.2945376792297306,-0.14315045651728464,0.05529266372617651,-0.015899006871118605,-0.007375513927042582
8047,1598870356202853595,1598870356.2028537,0.009504306,0.019182445161889113,-0.2166776980475353,-0.09506492923838186,0.05537338428111623,-0.015870827539954863,-0.007292047507401526
8048,1598870356232574072,1598870356.232574,0.029720477000000002,0.13074331563982128,-0.15359608837335323,-0.09861533887350535,0.05531320600865661,-0.01586686415096207,-0.007088438906103493
8049,1598870356232803502,1598870356.2328036,0.00022943,0.11174687762030452,-0.1887968041120636,-0.07285805533863299,0.05531274145685786,-0.01586683355521031,-0.007086867130475676
8050,1598870356252996624,1598870356.2529967,0.020193122,0.0924753202687316,-0.019987876750134158,-0.15816944848610806,0.055185872272289084,-0.01590559160954639,-0.006910402386145937
8051,1598870356282885387,1598870356.2828856,0.029888763000000002,-0.1600473648424888,0.0018745655006661647,-0.1652048108776082,0.055116983904093725,-0.015959676061609418,-0.006831398191731673
8052,1598870356292890554,1598870356.2928908,0.010005167,-0.23094477558929147,0.12939854630703998,-0.12980467104041554,0.0551160117392236,-0.01597099819396981,-0.006941585005445844
8053,1598870356312709679,1598870356.3127098,0.019819125,-0.20082208334841423,0.16932320703927103,-0.18491688889738275,0.055211041120308314,-0.015935627389814796,-0.006883650128708079
8054,1598870356332580536,1598870356.3325808,0.019870857000000002,-0.15342593961398335,0.27643605008803185,-0.1026922787746298,0.055176116456065745,-0.015926058842345905,-0.0065922234291383
8055,1598870356353248044,1598870356.3532481,0.020667508,-0.08012738166401143,0.16586424768377622,-0.04330624266070633,0.05512729557120825,-0.015941051727408596,-0.006286917558059299
8056,1598870356402826252,1598870356.4028263,0.049578208000000006,-0.022745826715418055,0.028496562349729034,-0.07511289011760344,0.055270469914848394,-0.01587595673572737,-0.006867244794118664
8057,1598870356403169837,1598870356.4031699,0.00034358500000000004,0.021320090951308338,-0.1102188142575712,-0.0512269153566502,0.05527146213620617,-0.015875505616906854,-0.006871266555724118
8058,1598870356433331407,1598870356.4333315,0.030161570000000002,0.2157460236544655,-0.18164611923100465,-0.05952478204865467,0.0552973969439898,-0.01585294225576357,-0.00722498029365789
8059,1598870356443289452,1598870356.4432895,0.009958045,0.23184544564846293,-0.09996705954490621,-0.08312261516978556,0.055298470065404316,-0.01584342170044759,-0.007282208614751965
8060,1598870356453154470,1598870356.4531546,0.009865018000000001,0.12710569657138482,-0.06825956510171212,-0.056272680211495896,0.05531033953872377,-0.015828274406959296,-0.007331993368754271
8061,1598870356473209716,1598870356.4732096,0.020055246000000002,0.2010759170506323,-0.016500209974790642,0.10393406476796431,0.05531660718001884,-0.015829172706711962,-0.007890490583385935
8062,1598870356493489814,1598870356.49349,0.020280098,0.08856571562962554,-0.11932956760748245,0.0422441243597738,0.05527338628380193,-0.015819244142016298,-0.007822714640845328
8063,1598870356512732211,1598870356.5127323,0.019242397,-0.03796338249706569,-0.14026179960548793,0.11156537919303379,0.055260763623274034,-0.015832187917809444,-0.007744265797137188
8064,1598870356533443735,1598870356.533444,0.020711524000000002,-0.11081603634469488,-0.039190975881801204,0.07284418586098453,0.055312402074908826,-0.015809686259752112,-0.00810698037924765
8065,1598870356553509481,1598870356.5535095,0.020065746000000002,0.08967530831339017,-0.004000778472450928,0.12510749848507266,0.055320286959326725,-0.015804395706835034,-0.008499386274154457
8066,1598870356573660891,1598870356.573661,0.02015141,-0.02322990016618125,-0.0054862699554802255,0.13880627736831544,0.055172088749031886,-0.01585721813913022,-0.008108189805028945
8067,1598870356593566672,1598870356.593567,0.019905781,0.0964381913833961,0.11669739797261225,0.13364863505778068,0.05512233337233945,-0.01587197995233577,-0.00818419539686386
8068,1598870356613581391,1598870356.6135814,0.020014719,-0.003584315764979078,0.22001369890307448,0.05841020700598127,0.05516751340988908,-0.015843761907834066,-0.008027740111743117
8069,1598870356633679725,1598870356.6336796,0.020098334000000002,0.2560030940688905,0.26977849104910234,-0.05170444518891985,0.05516586510933551,-0.015835711724412817,-0.00809172147159911
8070,1598870356653676581,1598870356.6536767,0.019996856,0.2736727408076813,0.05590302353032369,-0.008247849284622357,0.05509886348263075,-0.015852676846346336,-0.008176768156457235
8071,1598870356663165874,1598870356.663166,0.009489293000000001,0.2978189470147406,0.11410082658744343,0.08406993710436796,0.055054482748697876,-0.015869197582700008,-0.008219532388618082
8072,1598870356692683874,1598870356.692684,0.029518000000000003,0.366009645852949,0.2587210448745432,0.10993771730125503,0.05502523136318697,-0.015895658884300803,-0.008482960558891162
8073,1598870356712915859,1598870356.7129161,0.020231985,0.3167969699503972,0.3787456007841192,0.09358573051146615,0.05500337484951482,-0.015907697666526964,-0.008624789634292598
8074,1598870356732828171,1598870356.7328284,0.019912312,0.3319278429128247,0.3741355702750692,0.04106472592225604,0.055010459337812054,-0.015923996119998028,-0.008746431670948693
8075,1598870356753054649,1598870356.7530549,0.020226478000000003,0.25540285429607235,0.24465829677786483,0.01725578681002023,0.055036776893935525,-0.01593001790622943,-0.008971138127760202
8076,1598870356773053233,1598870356.7730532,0.019998584,0.17666183987789674,0.27280606566233734,0.08715527724680798,0.055078459307752084,-0.015925486381168048,-0.009719299428834408
8077,1598870356802726556,1598870356.8027267,0.029673323,0.35407292915505945,0.3385443539865269,0.139110478773691,0.05515868369217496,-0.015905756103393325,-0.010007413021669272
8078,1598870357042754878,1598870357.042755,0.24002832200000002,0.35843273267800635,0.17576810557055922,0.18180841161639472,0.05246224881226523,-0.01711176224625342,-0.01151182263473488
8079,1598870357062639649,1598870357.0626397,0.019884771000000002,0.29343783782573213,0.041099060685931624,0.19452252333453618,0.0525529698192514,-0.0170477916498999,-0.011194307453154131
8080,1598870357062796317,1598870357.0627964,0.000156668,0.1320995136824292,0.04346304073571387,0.22041792177284422,0.052553684591311,-0.017047287638795657,-0.011191805816677256
8081,1598870357082803630,1598870357.0828037,0.020007313000000002,0.20232311142355225,-0.06233754469117317,0.20899203076495415,0.05223724991065948,-0.01719082474482111,-0.011324352950092072
8082,1598870357083172474,1598870357.0831726,0.000368844,0.43338664536987304,0.03678729255956101,0.14709287143007307,0.05223141629205462,-0.0171934709172649,-0.011326796517345571
8083,1598870357083327957,1598870357.083328,0.00015548300000000002,0.24894610083595287,-0.031549430219094426,0.13306949671242516,0.052228957180556146,-0.017194586388385686,-0.011327826581999665
8084,1598870357123634663,1598870357.1236348,0.040306706000000005,0.39800602682579145,-0.05117668608955451,0.1843778377637975,0.05231779483179257,-0.017138829270419216,-0.011036414742948381
8085,1598870357133561811,1598870357.1335618,0.009927148,0.39701491438845027,-0.282660571521109,0.18486583123598516,0.052342172931011156,-0.017134871947418254,-0.011047297426561145
8086,1598870357143816058,1598870357.143816,0.010254247000000001,0.24201950774831976,-0.2133678280079013,0.09396393548358277,0.052348036256204815,-0.01713713737374143,-0.011093038210429906
8087,1598870357144068442,1598870357.1440685,0.00025238400000000003,0.21683777998396137,-0.20090350400904078,0.06543409199252889,0.05234818056806561,-0.01713719313184411,-0.01109416401147565
8088,1598870357144425345,1598870357.1444256,0.00035690300000000005,0.417764683081879,-0.2514868423648071,0.06973802159489231,0.05234838464334792,-0.017137271980876227,-0.011095756037002743
8089,1598870357153638495,1598870357.1536386,0.00921315,0.44502829264894406,-0.24757969576074393,0.11111927151835173,0.052355186689781154,-0.0171367448967342,-0.011110182680587237
8090,1598870357153872919,1598870357.153873,0.000234424,0.5990806137192992,-0.0433235129701328,0.09743198110276177,0.0523553597644552,-0.017136731485341478,-0.011110549759327485
8091,1598870357154047513,1598870357.1540475,0.000174594,0.6351008253496325,0.03687039135502637,0.13119482844620078,0.05235548866678447,-0.017136721496821942,-0.01111082315175135
8092,1598870357173669785,1598870357.17367,0.019622272,0.6298991274858594,-0.18372538571539504,0.07847972720535448,0.05233253075353712,-0.01714391771720127,-0.01112333250022655
8093,1598870357174059917,1598870357.17406,0.000390132,0.6877010202050932,0.056331936811301636,0.06367338137303542,0.05233207430197987,-0.01714406079318395,-0.011123581212360362
8094,1598870357174388489,1598870357.1743886,0.000328572,0.777699144728865,0.1375094711116622,0.04234646062952835,0.05233168987516776,-0.017144181292814302,-0.011123790679523347
8095,1598870357192843824,1598870357.192844,0.018455335,0.7991791103712828,-0.027193473154655652,0.1454676789424882,0.05235554875298513,-0.017128444665479855,-0.011063059824145408
8096,1598870357233685452,1598870357.2336855,0.040841628000000005,0.807425197678538,-0.05172674379095362,0.13445746075192927,0.05238532362006359,-0.017088020075003832,-0.01102749372464261
8097,1598870357243043521,1598870357.2430437,0.009358069,0.6982949856916834,-0.12828888114281592,0.013333004680807909,0.05238402911146329,-0.017085300229041474,-0.011019434031793425
8098,1598870357253059950,1598870357.2530599,0.010016429,0.6181826960288768,-0.13653892410786572,-0.0784126140189777,0.05239131641639398,-0.017077670292581715,-0.011035412656014832
8099,1598870357273281073,1598870357.273281,0.020221123,0.6175233612029899,-0.11187451661678866,-0.044726601537732016,0.052353547534283354,-0.01709880699547391,-0.011027750298044389
8100,1598870357293341623,1598870357.2933419,0.02006055,0.4194617759867259,-0.2882883783479851,-0.09927331480767462,0.05234992769607203,-0.01709917960142547,-0.01107628864663021
8101,1598870357313597638,1598870357.3135977,0.020256015000000002,0.23053431509152708,-0.29024679105411993,-0.1484547073726953,0.052367848232315536,-0.017097016329800794,-0.01098888666732557
8102,1598870357353367149,1598870357.353367,0.039769511,0.18136970858152804,-0.22277407211356534,-0.053559237388399746,0.05233722882763153,-0.017067038020071416,-0.010885908702213528
8103,1598870357353747421,1598870357.3537476,0.000380272,0.22128111496530256,-0.09785189595161112,-0.029792236203604203,0.05233693604801304,-0.017066751370537366,-0.010884924037434797
8104,1598870357373320234,1598870357.3733203,0.019572813,-0.03956902821126829,-0.11385057444788275,-0.1317914620876004,0.05235961005080936,-0.01704997780348312,-0.010916398533856677
8105,1598870357384038401,1598870357.3840384,0.010718167,-0.18371061457681973,-0.05268008210808131,-0.031605229840874056,0.052357293207165784,-0.01704292074888292,-0.010898392080818596
8106,1598870357412887524,1598870357.4128876,0.028849123,-0.1338210205929599,-0.06973238343717286,-0.09211150779778166,0.05231980816472677,-0.017065780313112188,-0.010938630482356194
8107,1598870357433035435,1598870357.4330356,0.020147911,-0.16575418665177094,-0.0348002247379915,-0.1538033064438943,0.052321647375744115,-0.01706306529693016,-0.010940812813122083
8108,1598870357453520178,1598870357.4535203,0.020484743,-0.16895332019137396,-0.14066527119447017,-0.16642331227456525,0.052337732767072674,-0.017077087687230208,-0.01093659476256497
8109,1598870357472960589,1598870357.4729607,0.019440411,-0.304706585431126,-0.2798106950799395,-0.133564216444136,0.05232835644287387,-0.017081409063238726,-0.010960450019075198
8110,1598870357493070854,1598870357.4930708,0.020110265000000002,-0.2257518694416278,-0.2822181665331538,-0.09548211560622644,0.05234767230517236,-0.017064063691815765,-0.010930264599858294
8111,1598870357513515069,1598870357.513515,0.020444215,-0.04414447771065786,-0.3915345810549387,-0.12041842600074984,0.0523540208939312,-0.017053641480089744,-0.010961538465536708
8112,1598870357533585030,1598870357.5335853,0.020069961,-0.13080963272469753,-0.23400088177263245,-0.04664481323725273,0.05234827144884506,-0.017055473608116982,-0.010941293176302729
8113,1598870357562738172,1598870357.5627382,0.029153142000000003,0.009403613549125842,-0.14016301311505164,-0.053944325132884316,0.05233223631127414,-0.01705694154617421,-0.010928982222317534
8114,1598870357573241346,1598870357.5732415,0.010503174,0.06367260758442699,-0.14475212884438088,-0.0510234646207228,0.0523308402319611,-0.017057838230608493,-0.010927987526337755
8115,1598870357593182490,1598870357.5931826,0.019941144,0.1657977764647973,-0.022787164054990396,-0.19116227945076744,0.05231711767681742,-0.017074019658959258,-0.01092792052494758
8116,1598870357623219391,1598870357.6232195,0.030036901,0.2035401923407245,0.13882599672989102,-0.21876379954972883,0.052291407949872956,-0.01707186249650638,-0.010939878537947485
8117,1598870357633630466,1598870357.6336305,0.010411075,0.08878764530806016,0.18003534847962815,-0.1096546424954091,0.052286642094320476,-0.017072414488876395,-0.010931605969293481
8118,1598870357663303388,1598870357.6633036,0.029672922,0.1254382827399055,0.3776663776190967,-0.08069547947050124,0.05228074231254493,-0.017082707205758742,-0.010912003868762388
8119,1598870357676286444,1598870357.6762865,0.012983056000000001,-0.17891309004784672,0.4470933113990304,-0.04538890298457739,0.052271036904005336,-0.017082908604870283,-0.010910923241410775
8120,1598870357692890423,1598870357.6928904,0.016603979,-0.06556379828337704,0.37042248674767625,-0.03946395982754953,0.052264831445303896,-0.01707731216503988,-0.01090916272106276
8121,1598870357712570476,1598870357.7125704,0.019680053000000003,-0.001635871799126435,0.20282593776218388,-0.036036346072535606,0.052248705555817405,-0.01708088676803177,-0.010907660346920462
8122,1598870357733059348,1598870357.7330594,0.020488872,-0.1133049924366385,0.2536281259735836,-0.17348953487411378,0.05224247889488528,-0.017086752361723676,-0.010906272749263446
8123,1598870357752927665,1598870357.7529278,0.019868317,-0.15740201025426975,0.17428716665706628,-0.10169460126593806,0.05223795920924296,-0.017083786531393,-0.010905331129728715
8124,1598870357772611273,1598870357.7726114,0.019683608000000002,-0.16686687876578185,0.04036949021937231,-0.20456067317009308,0.05223022401026891,-0.017085968708538637,-0.01090105381305053
8125,1598870357793821217,1598870357.7938213,0.021209944,-0.1882597127506345,0.2619401453274625,-0.025247132006195154,0.05222093748039263,-0.01707225096786518,-0.01090927797837232
8126,1598870357823857509,1598870357.8238575,0.030036292000000003,-0.12426080877782199,-0.06418031933932504,-0.0516631862772263,0.05223480636653356,-0.01708328638907114,-0.0109229482370929
8127,1598870357833008172,1598870357.8330083,0.009150663,-0.17431139662762946,-0.07529605477459397,-0.02197020134733917,0.05223432345499254,-0.017089434870754438,-0.010917680883081074
8128,1598870357852644369,1598870357.8526444,0.019636197,-0.37418398242845,-0.22665914663145129,-0.07136904010663395,0.05223032191960877,-0.01710162967286653,-0.010922823231334311
8129,1598870357873343336,1598870357.8733432,0.020698967000000002,-0.4278642567842259,-0.12532820182047388,-0.08620722926752544,0.05223055789444869,-0.017101415228489746,-0.01091079793271995
8130,1598870357892890316,1598870357.8928905,0.019546980000000002,-0.19885661838678703,-0.04019869181574494,-0.11034127768038426,0.05223761687922688,-0.01709109734138505,-0.010907407773641952
8131,1598870357912641789,1598870357.912642,0.019751473000000002,-0.178122203711654,0.21128340778720905,-0.06391213042698846,0.05223216443783961,-0.017080882907762808,-0.010899876437102081
8132,1598870357933199647,1598870357.9331996,0.020557858000000002,-0.47528205767789716,0.19689007481522566,0.004707817485059808,0.052221168135357106,-0.017101422762322113,-0.010924727687836613
8133,1598870357953176997,1598870357.9531772,0.01997735,-0.4937991218554629,0.36656542305161444,0.047508491347047696,0.05221721033868968,-0.017116807139017018,-0.010919435342281576
8134,1598870357963803129,1598870357.9638033,0.010626132,-0.6539439183209536,0.3618760937604528,0.08824708661284267,0.05221126013943189,-0.017114056457829985,-0.010918628937508378
8135,1598870357993421471,1598870357.9934216,0.029618342000000002,-0.6739776646568005,0.5475733826931496,0.016998838645060212,0.05221415713186667,-0.017115641330483107,-0.010950420697606881
8136,1598870358013409284,1598870358.0134094,0.019987813,-0.585114953648696,0.6800229076654667,-0.01188763576643694,0.05222394054043745,-0.0171079692257784,-0.010943831189031139
